,CreditScore,Country,Gender,Age,Tenure,Balance,NumOfProducts,HasCreditCard,IsActiveMember,Salary,Churn
3201,597,Spain,Female,46,4,0.0,2,1,0,58667.16,1
3202,436,Spain,Male,43,5,0.0,2,1,1,35687.43,0
3203,660,Germany,Male,28,1,118402.25,2,1,0,14288.93,0
3204,649,France,Male,37,9,87374.88,2,1,1,247.36,0
3205,560,Spain,Female,31,5,125341.69,1,1,0,79547.39,0
3206,710,Germany,Male,49,10,129164.88,1,1,1,193266.72,0
3207,513,France,Male,40,3,141004.46,1,1,0,105028.46,0
3208,607,France,Female,21,0,0.0,2,1,0,,0
3209,757,France,Male,57,3,89079.41,1,1,1,53179.21,1
3210,619,Germany,Male,40,9,103604.31,2,0,0,140947.05,0
3211,612,France,Male,24,1,182705.05,1,1,1,171837.06,0
3212,842,France,Male,29,8,0.0,2,1,1,123437.05,0
3213,713,France,Male,33,6,94598.48,1,0,0,197519.66,1
3214,770,France,Female,37,9,0.0,2,0,0,22710.72,0
3215,773,France,Female,40,10,0.0,2,0,1,69303.15,0
3216,470,Germany,Male,39,5,117469.91,2,0,0,63705.9,0
3217,781,Spain,Male,35,4,80790.74,1,1,0,116429.51,0
3218,428,France,Female,62,1,107735.93,1,0,1,58381.77,0
3219,600,Germany,Male,43,8,133379.41,1,1,0,177378.66,1
3220,697,Spain,Female,37,7,168066.87,1,1,0,35450.53,0
3221,692,Germany,Female,43,2,69014.49,2,0,0,164621.43,0
3222,791,France,Male,28,4,0.0,1,1,0,174435.48,0
3223,538,Germany,Female,42,1,98548.62,2,0,1,94047.75,0
3224,820,France,Female,49,1,0.0,2,1,1,,0
3225,679,Spain,Female,26,3,76554.06,1,1,1,184800.27,0
3226,649,France,Female,36,2,0.0,2,0,1,75035.48,0
3227,632,France,Female,27,3,107375.82,1,1,1,62703.38,0
3228,594,France,Male,40,9,122417.17,2,0,1,190882.69,0
3229,682,France,Female,42,0,0.0,1,0,1,91981.85,1
3230,720,Spain,Male,33,6,97188.62,1,0,0,,0
3231,769,France,Male,31,4,61297.05,2,1,1,7118.02,0
3232,623,Spain,Female,40,7,0.0,1,1,1,25904.12,0
3233,537,France,Male,28,3,157842.07,1,1,0,86911.49,0
3234,468,France,Male,46,7,91443.75,1,1,0,10958.18,0
3235,588,Germany,Female,30,0,110148.49,1,1,0,5790.9,1
3236,729,Spain,Female,34,9,53299.96,2,1,1,42855.97,0
3237,543,Spain,Male,37,3,0.0,2,1,1,78915.68,0
3238,499,Spain,Male,39,6,0.0,2,1,1,81409.0,0
3239,784,Germany,Male,28,2,70233.74,2,1,1,,0
3240,604,France,Male,33,3,0.0,1,1,0,42171.13,1
3241,614,Spain,Female,25,10,75212.28,1,1,0,58965.04,0
3242,671,France,Female,31,7,41299.03,1,0,1,102681.32,0
3243,587,Spain,Female,35,3,83286.56,1,1,0,125553.52,0
3244,593,Spain,Male,43,10,0.0,2,0,0,,0
3245,570,Germany,Male,35,6,85668.59,1,1,0,105525.36,0
3246,655,France,Female,45,7,57327.04,1,0,1,47349.0,0
3247,632,Spain,Male,47,3,0.0,2,1,0,178822.32,0
3248,681,France,Female,37,7,69609.85,1,1,1,72127.83,0
3249,591,Germany,Male,46,4,129269.27,1,1,0,163504.33,0
3250,779,France,Male,27,1,0.0,2,1,1,190623.02,0
3251,456,France,Female,63,1,165350.61,2,0,0,140758.07,1
3252,686,France,Female,41,7,152105.57,2,0,1,132374.41,0
3253,617,France,Male,74,10,0.0,2,1,1,53949.98,0
3254,850,France,Female,32,5,106290.64,1,1,0,121982.73,0
3255,646,Germany,Female,30,10,100548.67,2,0,0,136983.77,0
3256,735,Germany,Male,46,2,106344.95,1,1,0,114371.33,1
3257,543,France,Male,35,5,137482.19,1,0,0,62389.35,0
3258,490,France,Female,37,3,116465.53,1,0,1,24435.77,0
3259,640,France,Male,45,1,0.0,1,1,1,10908.33,0
3260,445,Spain,Male,45,10,0.0,2,0,1,90977.48,0
3261,761,France,Male,36,9,127637.92,1,1,1,81062.93,0
3262,426,France,Female,34,3,0.0,2,1,1,61230.83,0
3263,777,France,Male,37,1,0.0,1,1,1,126837.72,0
3264,534,France,Male,35,2,81951.74,2,1,0,115668.53,0
3265,777,France,Female,42,5,147531.82,1,1,1,38819.45,0
3266,806,Spain,Male,18,3,0.0,2,1,1,86994.54,0
3267,790,France,Female,33,10,135120.72,1,0,0,195204.99,0
3268,643,Spain,Female,32,2,0.0,1,0,0,131301.74,0
3269,584,Spain,Female,37,8,0.0,2,0,1,100835.19,0
3270,638,France,Female,34,7,0.0,2,1,1,198969.78,0
3271,771,Spain,Male,18,1,0.0,2,0,0,41542.95,0
3272,600,France,Female,39,5,0.0,2,0,0,118272.07,0
3273,661,Spain,Female,41,5,28082.95,1,1,0,69586.27,1
3274,554,France,Female,43,10,0.0,2,1,0,149629.13,1
3275,627,Spain,Male,49,4,111087.5,1,0,1,146680.25,0
3276,659,France,Female,38,9,0.0,2,1,1,132809.18,0
3277,835,France,Male,35,6,127120.07,1,1,0,,0
3278,763,France,Female,35,7,115651.6,2,1,1,104706.29,0
3279,625,Germany,Male,31,4,77743.01,2,1,0,75335.68,0
3280,799,France,Female,30,9,0.0,2,1,0,136827.96,0
3281,849,France,Male,69,7,71996.09,1,1,1,139065.94,0
3282,692,France,Male,28,5,61581.97,1,1,1,,0
3283,623,France,Female,24,5,0.0,2,1,0,116160.04,0
3284,453,Spain,Female,42,5,0.0,3,1,0,83008.49,1
3285,408,France,Female,84,8,87873.39,1,0,0,188484.52,1
3286,677,Germany,Female,44,4,148770.61,2,1,1,191057.76,0
3287,662,Spain,Male,37,5,94901.09,1,1,1,48233.75,0
3288,534,France,Male,29,7,174851.9,1,1,1,79178.31,0
3289,602,France,Male,59,7,0.0,2,1,1,162347.05,0
3290,554,Germany,Female,43,2,120847.11,1,1,0,7611.61,1
3291,667,France,Male,42,6,0.0,1,1,0,88890.05,0
3292,672,France,Male,43,5,0.0,1,0,0,63833.09,0
3293,838,Spain,Female,67,4,103267.8,1,1,1,,0
3294,692,Spain,Female,34,4,109699.08,1,1,1,37898.91,0
3295,731,Spain,Male,33,1,0.0,1,1,0,130726.96,0
3296,468,France,Female,32,8,137649.47,1,0,0,198714.29,0
3297,542,Spain,Male,43,6,113567.94,1,1,0,89543.25,0
3298,662,Spain,Female,35,6,0.0,2,0,0,2423.9,1
3299,770,Germany,Male,37,5,141547.26,2,0,1,180326.83,0
3300,675,France,Female,61,5,62055.17,3,1,0,166305.16,1
3301,647,Germany,Male,51,4,131156.76,1,1,0,,0
3302,604,France,Male,31,6,134837.58,1,1,0,192029.19,0
3303,833,France,Female,39,3,0.0,2,1,0,1710.89,0
3304,741,Spain,Male,40,4,104784.23,1,1,0,135163.76,1
3305,658,Spain,Male,36,1,0.0,2,0,1,84927.42,0
3306,528,France,Female,36,1,156948.41,1,1,1,149912.28,1
3307,590,France,Female,60,6,147751.75,1,1,0,88206.04,1
3308,675,France,Male,34,1,124619.33,2,0,1,163667.56,0
3309,765,France,Male,41,4,124182.21,1,0,0,100153.43,0
3310,817,France,Male,44,8,0.0,1,0,0,65501.91,1
3311,699,Germany,Female,31,10,125837.86,2,1,0,,0
3312,495,Germany,Female,34,9,117160.32,1,1,1,116069.24,1
3313,491,Spain,Female,61,8,0.0,2,0,1,139861.53,0
3314,847,France,Male,51,5,97565.74,1,0,0,144184.06,1
3315,676,Spain,Female,30,5,0.0,2,0,1,157888.5,0
3316,746,Spain,Female,25,3,104833.79,1,0,0,71911.3,0
3317,470,Spain,Female,31,2,101675.22,2,1,0,45033.75,0
3318,714,Spain,Male,20,3,0.0,2,0,1,150465.93,0
3319,664,Germany,Male,36,6,71142.77,2,1,0,122433.09,0
3320,697,Germany,Male,31,3,108805.42,2,0,1,123825.83,0
3321,670,France,Male,68,4,0.0,2,1,1,11426.7,0
3322,541,France,Female,32,4,0.0,1,1,1,114951.42,0
3323,640,France,Female,66,9,116037.76,1,0,1,184636.05,0
3324,647,France,Male,28,8,0.0,2,1,1,91055.27,0
3325,757,France,Male,23,2,80673.96,2,1,0,93991.65,0
3326,704,Germany,Female,39,1,124640.51,1,1,0,116511.12,1
3327,778,Germany,Male,31,9,182275.23,2,1,0,190631.23,0
3328,639,Germany,Female,41,5,98635.77,1,1,0,199970.74,0
3329,637,France,Male,33,5,0.0,2,1,0,139947.17,0
3330,686,France,Male,35,4,0.0,1,1,0,8816.37,0
3331,506,Germany,Male,28,8,53053.76,1,0,1,24577.34,0
3332,757,France,Male,28,7,120911.75,2,1,1,,0
3333,826,France,Male,55,4,115285.85,1,1,0,140126.17,0
3334,721,France,Male,41,2,0.0,2,1,0,168219.75,0
3335,489,Spain,Male,40,3,221532.8,1,1,0,171867.08,0
3336,446,France,Female,51,4,105056.13,1,0,0,70613.52,0
3337,677,France,Male,37,3,88363.03,1,0,1,117946.3,0
3338,769,France,Male,29,2,123757.52,2,1,0,84872.66,0
3339,677,Spain,Male,56,5,123959.97,1,1,1,60590.72,1
3340,555,Germany,Female,62,10,114822.64,1,0,1,8444.5,0
3341,652,Germany,Female,37,9,145219.3,1,1,0,159132.83,0
3342,722,Germany,Female,32,5,106807.64,1,1,1,76998.69,0
3343,643,France,Male,36,0,148159.71,1,0,0,55835.66,0
3344,796,Germany,Female,40,1,99745.95,1,1,0,177524.19,0
3345,720,Germany,Female,37,8,156282.79,1,1,0,45985.52,0
3346,613,France,Male,41,7,0.0,2,1,0,60297.72,0
3347,506,France,Female,57,6,0.0,2,0,1,194421.12,1
3348,608,France,Male,50,6,0.0,1,1,0,93568.77,1
3349,667,Spain,Male,77,2,0.0,1,1,1,34702.92,0
3350,750,France,Female,47,7,121376.15,2,1,0,54473.6,1
3351,610,France,Male,33,4,111582.11,1,0,0,113943.17,0
3352,588,Germany,Female,34,10,129417.82,1,1,0,153727.32,0
3353,479,France,Female,26,1,0.0,2,1,1,19116.97,0
3354,682,France,Male,37,5,0.0,2,0,1,112554.68,0
3355,677,France,Female,36,7,0.0,1,1,0,47318.75,0
3356,850,Germany,Male,40,6,94607.08,1,1,0,36690.49,0
3357,746,France,Female,21,8,166883.07,2,0,1,194563.65,0
3358,635,Spain,Female,37,3,0.0,2,1,0,91086.73,0
3359,664,Germany,Male,25,6,172812.72,2,1,1,108008.65,0
3360,558,Germany,Female,36,0,126606.63,2,1,1,,0
3361,798,France,Female,60,6,96956.1,1,1,0,31907.44,1
3362,792,Germany,Female,29,4,107601.79,1,1,0,18922.18,1
3363,489,Germany,Female,46,8,92060.06,1,1,0,147222.95,1
3364,730,France,Male,33,0,0.0,2,1,0,1474.79,0
3365,773,France,Male,41,4,0.0,2,1,1,24924.92,0
3366,711,France,Male,36,9,137688.71,1,1,1,46884.1,0
3367,592,Spain,Male,55,8,85845.43,2,1,1,,0
3368,695,Germany,Male,27,6,125552.96,1,1,0,105291.26,0
3369,640,France,Female,33,1,167298.42,1,0,1,,0
3370,470,Spain,Male,31,4,55732.92,2,1,1,103792.53,0
3371,789,Germany,Female,37,6,110689.07,1,1,1,,1
3372,604,Spain,Female,39,7,98544.11,1,1,1,52327.57,0
3373,493,Germany,Female,35,8,178317.6,1,0,0,197428.64,0
3374,671,France,Female,48,8,115713.84,2,0,0,83210.84,0
3375,656,France,Male,46,9,143267.14,2,0,0,193099.43,0
3376,739,Spain,Male,19,5,89750.21,1,1,0,193008.52,0
3377,560,Spain,Female,26,3,116576.45,1,1,0,157567.37,0
3378,827,Germany,Female,47,8,143001.5,2,1,0,108977.5,0
3379,681,France,Male,23,7,157761.56,1,0,0,147759.84,0
3380,740,France,Female,37,5,0.0,2,1,1,27528.4,0
3381,663,Spain,Male,31,4,103430.11,2,0,1,36479.27,0
3382,845,Spain,Female,52,0,0.0,1,1,0,,1
3383,555,Spain,Male,27,5,0.0,2,0,0,96398.51,0
3384,638,Germany,Female,39,0,122501.28,2,1,1,95007.8,0
3385,640,Spain,Male,62,3,0.0,1,1,1,101663.47,0
3386,778,France,Male,42,6,0.0,2,1,1,,0
3387,679,France,Male,45,3,146758.24,1,1,0,48466.89,0
3388,593,France,Female,32,3,0.0,2,1,1,151978.36,0
3389,770,France,Female,70,9,110738.89,1,1,0,,1
3390,729,France,Male,67,2,94203.8,1,0,1,102391.06,0
3391,597,France,Male,41,4,153198.23,1,1,1,92090.36,0
3392,537,France,Male,38,3,0.0,2,0,0,141023.01,0
3393,732,France,Male,79,10,61811.23,1,1,1,104222.8,0
3394,542,France,Male,34,8,101116.06,1,1,0,196395.05,0
3395,688,Germany,Female,46,0,74458.25,1,0,1,6866.31,0
3396,542,Germany,Male,33,8,142871.27,2,0,0,77737.86,0
3397,754,Germany,Male,35,6,98585.94,2,0,1,,0
3398,750,France,Female,37,6,0.0,1,1,1,,1
3399,731,France,Male,30,7,0.0,2,1,1,184581.68,0
3400,699,France,Female,43,3,80764.03,1,1,0,199378.58,1
3401,494,Spain,Male,27,2,0.0,2,1,0,22404.64,0
3402,497,Germany,Male,35,7,110053.62,2,1,1,92887.06,0
3403,632,France,Female,28,5,118890.81,1,0,1,145157.97,0
3404,724,France,Male,31,5,0.0,1,1,0,134889.95,1
3405,751,Germany,Female,37,0,151218.98,1,1,1,109309.29,0
3406,733,France,Male,42,9,150507.21,1,0,1,169964.12,0
3407,701,Spain,Female,21,9,0.0,2,1,1,26327.42,0
3408,525,Germany,Male,33,4,131023.76,2,0,0,55072.93,0
3409,666,Germany,Female,44,2,122314.5,1,0,0,68574.88,1
3410,653,France,Male,29,2,0.0,2,1,1,41671.81,0
3411,850,France,Male,28,4,0.0,2,1,1,12409.01,0
3412,646,Germany,Female,52,6,111739.4,2,0,1,68367.18,0
3413,750,France,Male,43,6,113882.31,1,1,1,74564.41,0
3414,764,France,Male,24,7,98148.61,1,1,0,,0
3415,658,France,Female,32,9,0.0,2,1,0,156774.75,0
3416,727,France,Male,32,1,59271.82,1,1,1,46019.43,0
3417,687,France,Female,31,2,0.0,2,0,1,145411.39,0
3418,631,Spain,Male,33,2,0.0,2,1,1,,0
3419,797,France,Male,30,10,69413.44,1,1,1,74637.57,0
3420,650,Spain,Male,25,7,160599.06,2,1,1,,0
3421,850,Spain,Male,22,3,0.0,1,1,1,144385.54,0
3422,620,Spain,Male,44,8,0.0,2,1,1,15627.51,0
3423,482,France,Female,35,2,133111.73,1,0,1,79957.95,0
3424,695,Spain,Female,39,5,0.0,2,0,0,102763.69,0
3425,706,France,Male,18,2,176139.5,2,1,0,,0
3426,668,France,Female,32,2,0.0,2,1,1,40652.33,0
3427,679,Germany,Male,35,1,110245.13,1,1,1,178291.09,0
3428,703,France,Female,45,5,0.0,2,1,0,131906.44,0
3429,670,Spain,Male,67,6,158719.57,1,1,1,118607.4,0
3430,590,France,Female,76,5,160979.68,1,0,1,13848.58,0
3431,613,Spain,Male,35,4,123557.65,2,0,1,170903.4,0
3432,742,France,Female,60,4,0.0,1,1,1,13161.66,1
3433,608,France,Female,33,4,0.0,1,1,0,79304.38,1
3434,571,France,Male,40,10,112896.86,1,1,1,121402.53,0
3435,595,France,Female,39,7,120962.13,1,0,0,23305.01,0
3436,745,Germany,Male,48,10,96048.55,1,1,0,74510.65,0
3437,589,France,Female,21,3,0.0,2,0,1,55601.44,0
3438,749,France,Male,37,10,185063.7,2,1,1,134526.87,0
3439,678,France,Female,22,6,118064.93,2,1,1,195424.01,0
3440,603,France,Male,46,2,0.0,2,1,1,59563.49,0
3441,504,France,Female,73,8,0.0,1,1,1,34595.58,0
3442,739,Germany,Male,40,5,149131.03,3,1,1,60036.99,1
3443,604,France,Female,34,7,0.0,2,1,0,193021.49,0
3444,612,France,Female,35,3,0.0,1,1,1,48108.72,0
3445,629,Spain,Female,44,6,125512.98,2,0,0,,0
3446,652,Spain,Female,42,3,83492.07,2,1,0,37914.12,0
3447,565,France,Male,34,7,0.0,1,0,0,74593.84,0
3448,707,France,Female,49,10,0.0,1,1,0,82967.97,1
3449,645,France,Male,30,1,125739.26,1,1,1,,0
3450,762,Germany,Female,34,8,98592.88,1,0,1,191790.29,1
3451,639,Spain,Female,39,1,141789.15,1,1,0,92455.96,0
3452,709,Germany,Male,22,0,112949.71,1,0,0,155231.55,0
3453,823,France,Male,34,3,105057.33,1,1,0,,0
3454,665,Germany,Female,27,2,147435.96,1,0,0,187508.06,0
3455,646,Germany,Male,39,0,154439.86,1,1,0,171519.06,0
3456,568,France,Male,30,8,73054.37,2,1,1,27012.0,0
3457,473,Germany,Male,40,8,152576.25,2,1,0,73073.68,0
3458,731,France,Female,41,9,152243.57,1,1,1,88783.59,0
3459,619,France,Male,25,4,0.0,1,1,0,145524.36,0
3460,715,Germany,Male,42,2,88120.97,2,1,1,21333.22,0
3461,772,Germany,Female,51,9,143930.92,1,0,1,46675.51,1
3462,686,France,Female,31,1,0.0,2,1,0,4802.25,0
3463,749,Germany,Female,29,7,137059.05,3,1,0,102975.72,1
3464,781,France,Female,27,7,186558.55,1,1,1,175071.29,1
3465,675,Spain,Male,66,5,115654.47,2,1,1,131970.86,0
3466,730,Spain,Male,29,2,0.0,2,1,0,,0
3467,683,Spain,Male,38,3,126152.84,1,0,0,15378.75,0
3468,722,France,Male,46,6,0.0,1,1,1,93917.68,1
3469,689,Germany,Male,67,9,157094.78,1,1,1,99490.01,0
3470,796,Germany,Male,40,2,113228.38,2,1,1,46415.09,0
3471,447,France,Female,32,10,0.0,1,1,1,151815.76,0
3472,498,Germany,Male,37,8,108432.88,2,1,1,14865.05,0
3473,663,Spain,Male,27,8,0.0,1,1,1,188007.99,0
3474,498,Germany,Female,44,2,120702.67,2,1,1,98175.74,0
3475,627,France,Female,32,1,0.0,1,1,0,106851.7,0
3476,649,France,Male,45,7,0.0,2,0,1,75204.21,0
3477,738,Germany,Female,29,9,139106.19,1,1,0,141872.05,1
3478,587,Germany,Female,39,6,101851.8,2,1,0,7103.71,0
3479,655,Germany,Female,32,6,130935.56,1,1,0,9241.83,1
3480,647,Germany,Male,37,3,116509.99,1,1,1,149517.71,1
3481,776,Germany,Female,37,1,93124.04,2,1,1,196079.32,0
3482,688,Germany,Male,35,5,111578.18,1,0,0,166165.93,1
3483,605,France,Male,32,9,0.0,2,1,1,55724.24,0
3484,596,France,Female,39,10,86546.29,1,0,1,131768.98,0
3485,427,France,Male,33,8,0.0,1,1,1,13858.95,0
3486,629,France,Male,39,2,129669.32,2,1,0,82774.07,0
3487,496,Spain,Male,29,2,0.0,2,1,0,55389.59,0
3488,717,Spain,Female,36,2,164557.95,1,0,1,82336.73,0
3489,777,France,Male,23,6,0.0,2,1,1,163225.48,0
3490,535,Spain,Male,35,8,118989.92,1,1,1,135536.72,0
3491,744,France,Male,29,1,0.0,1,0,0,82422.97,0
3492,755,France,Male,31,5,0.0,2,0,1,194660.78,0
3493,593,Spain,Female,45,6,79259.75,1,1,0,55347.28,0
3494,514,France,Male,38,4,112230.38,1,1,0,16717.11,1
3495,721,France,Male,40,9,118129.87,1,1,1,160277.65,0
3496,835,Spain,Male,38,7,86824.09,1,0,0,175905.97,0
3497,682,France,Female,64,10,128306.7,1,0,1,66040.83,0
3498,590,Germany,Female,40,2,117641.43,2,0,0,92198.05,0
3499,653,Germany,Female,37,3,125734.2,2,1,0,134625.09,1
3500,837,France,Male,49,8,103302.37,1,1,1,50974.57,0
3501,841,France,Male,27,8,0.0,1,1,0,171922.72,0
3502,584,Spain,Male,36,4,82696.09,2,0,0,83058.14,0
3503,769,France,Male,29,4,145471.37,1,1,0,188382.77,0
3504,599,Spain,Male,34,2,101506.66,1,0,0,198030.24,0
3505,698,France,Male,47,5,156265.31,2,0,0,1055.66,0
3506,477,France,Male,27,1,128554.98,1,1,1,133173.19,0
3507,477,Germany,Male,34,8,139959.55,2,1,1,189875.83,0
3508,745,Spain,Male,34,7,132944.53,1,1,1,31802.92,0
3509,749,France,Female,35,3,0.0,3,1,1,132649.85,0
3510,850,France,Male,61,1,0.0,1,1,0,53067.83,1
3511,528,Germany,Male,22,5,93547.23,2,0,1,961.57,0
3512,750,France,Male,33,2,152302.72,1,1,0,71333.44,0
3513,543,France,Female,31,2,147674.26,1,1,1,16658.76,0
3514,579,Spain,Female,59,3,148021.12,1,1,1,74878.22,0
3515,624,France,Male,37,0,0.0,2,0,0,112104.55,0
3516,595,Germany,Male,46,5,142360.62,2,1,0,48421.4,1
3517,596,Germany,Female,27,2,151027.56,1,1,0,170320.58,0
3518,647,Spain,Female,26,8,109958.15,1,1,1,136592.24,1
3519,640,France,Female,31,9,138857.59,1,1,0,48640.77,0
3520,752,Germany,Female,45,3,105426.5,2,0,1,89773.45,0
3521,710,Germany,Female,41,9,149155.53,2,1,0,,1
3522,638,Germany,Male,27,4,135096.05,1,1,1,,1
3523,660,Germany,Male,28,2,170890.05,2,1,0,41758.9,0
3524,609,Spain,Female,45,4,89122.3,1,1,1,,0
3525,705,France,Female,38,3,123894.43,1,1,0,21177.1,0
3526,444,France,Male,36,7,0.0,2,0,1,138743.86,0
3527,496,France,Male,32,4,127845.83,1,1,0,,0
3528,554,France,Female,22,8,0.0,2,0,1,142670.61,0
3529,537,France,Male,26,7,106397.75,1,0,0,103563.23,0
3530,700,Spain,Female,43,0,0.0,2,1,0,59475.35,0
3531,458,Spain,Female,35,5,166492.48,1,1,0,135287.74,0
3532,850,France,Female,28,2,0.0,2,1,1,38773.74,0
3533,699,Spain,Male,31,6,114493.68,1,0,0,138396.32,0
3534,615,Germany,Female,44,9,126104.98,2,0,1,110718.02,0
3535,850,Germany,Male,51,4,124425.99,1,0,0,118545.49,1
3536,604,France,Female,40,1,0.0,2,1,0,123207.17,0
3537,668,Spain,Male,34,0,0.0,1,0,0,99984.86,0
3538,594,Spain,Female,38,10,0.0,2,1,0,58332.91,0
3539,470,France,Male,30,3,101140.76,1,1,1,50906.65,0
3540,701,Germany,Male,41,0,150844.94,1,0,1,127623.36,0
3541,664,Spain,Male,35,1,115024.5,1,0,1,169665.79,0
3542,477,France,Female,30,6,131286.46,1,1,0,194144.45,0
3543,756,France,Female,42,9,0.0,2,1,0,35673.42,0
3544,625,France,Female,40,7,141267.67,1,0,1,177397.49,0
3545,703,Spain,Male,73,5,137761.55,1,1,1,159677.46,0
3546,646,France,Male,30,7,0.0,2,1,0,153566.97,0
3547,650,France,Male,33,0,98064.97,1,1,0,52411.99,0
3548,664,France,Female,31,9,114519.57,2,0,1,79222.02,0
3549,682,Germany,Female,29,6,101012.77,1,0,0,32589.89,1
3550,725,France,Female,44,10,0.0,1,0,1,93777.61,0
3551,553,Germany,Male,46,3,82291.1,1,1,0,112549.99,1
3552,576,France,Male,39,9,84719.98,1,0,0,191063.36,0
3553,608,Spain,Female,56,5,0.0,2,0,1,153810.41,0
3554,850,France,Female,39,0,104386.53,1,1,0,105886.77,0
3555,627,France,Male,31,8,128131.73,1,1,0,96131.47,0
3556,667,France,Male,44,2,122806.95,1,0,0,,0
3557,548,Spain,Male,44,8,0.0,1,1,0,16989.77,0
3558,774,France,Male,76,4,112510.89,1,1,1,143133.18,0
3559,497,Germany,Female,55,7,131778.66,1,1,1,9972.64,0
3560,587,France,Female,36,1,70784.27,1,1,0,30579.82,0
3561,850,France,Female,29,10,0.0,2,1,1,199775.67,0
3562,722,France,Male,46,5,0.0,2,1,0,179908.71,0
3563,555,Spain,Female,35,1,0.0,2,1,0,101667.0,0
3564,609,Germany,Male,38,6,140752.06,2,0,1,171430.16,0
3565,734,Spain,Female,39,6,92126.26,2,0,0,112973.34,0
3566,718,Germany,Female,39,7,93148.74,2,1,1,190746.38,0
3567,598,Spain,Female,23,6,0.0,2,1,0,153229.19,0
3568,628,Germany,Male,50,4,122227.71,1,0,1,14217.77,1
3569,629,Germany,Male,40,2,121647.54,2,1,1,64849.74,1
3570,739,Germany,Male,58,1,110597.76,1,0,1,160122.66,1
3571,653,France,Female,60,2,120731.39,4,1,1,138160.11,1
3572,711,France,Male,28,8,0.0,2,1,1,64286.39,0
3573,681,France,Male,38,6,153722.47,1,1,0,101319.76,0
3574,712,France,Male,34,8,114088.32,1,1,0,92794.61,0
3575,554,France,Female,48,7,0.0,2,1,1,63708.07,0
3576,611,France,Female,37,6,0.0,2,1,0,110782.88,0
3577,560,Germany,Male,41,4,152532.3,1,0,0,10779.69,0
3578,646,Spain,Male,32,1,0.0,2,1,0,183289.22,0
3579,680,France,Male,34,3,143292.95,1,1,0,66526.01,0
3580,631,France,Male,26,1,149144.61,1,0,1,123697.95,0
3581,746,France,Male,36,9,127157.04,1,1,1,155700.15,0
3582,654,Germany,Male,43,9,84673.17,2,0,1,82081.35,0
3583,687,Germany,Male,33,9,135962.4,2,1,0,121747.96,0
3584,708,Germany,Male,32,3,151691.44,2,1,1,172810.51,0
3585,679,Germany,Female,32,0,88335.05,1,0,0,159584.81,0
3586,636,France,Female,45,7,139859.23,1,1,1,108402.54,0
3587,695,France,Male,45,9,43134.65,1,0,1,,0
3588,677,France,Male,42,5,99580.13,1,1,0,21007.96,0
3589,720,France,Female,34,6,110717.38,1,1,1,9398.45,0
3590,653,Spain,Female,36,3,0.0,2,0,0,110525.6,0
3591,674,France,Female,28,3,0.0,1,1,0,51536.99,0
3592,620,Germany,Male,40,5,108197.11,2,1,0,49722.34,0
3593,623,France,Male,40,6,0.0,2,1,1,66119.07,0
3594,547,France,Female,29,6,104450.86,1,1,1,37160.28,0
3595,530,France,Male,39,2,0.0,2,1,0,197923.05,0
3596,746,France,Female,34,4,0.0,1,0,1,65166.6,0
3597,512,France,Female,31,7,0.0,2,0,0,49326.07,0
3598,630,France,Male,40,8,0.0,2,1,1,42495.81,0
3599,570,Spain,Male,21,7,116099.82,1,1,1,148087.62,0
3600,605,France,Male,39,6,111169.91,1,0,0,9641.4,0
3601,530,Spain,Male,37,4,0.0,2,1,1,164844.37,0
3602,813,Germany,Female,25,5,123616.43,1,0,1,132959.33,0
3603,704,Spain,Female,37,9,155619.58,1,1,1,135088.58,0
3604,565,Germany,Male,31,2,89558.39,2,1,1,,0
3605,645,Spain,Male,45,4,0.0,1,0,1,174916.85,1
3606,526,Germany,Female,32,6,131938.92,2,1,1,1795.93,0
3607,778,France,Female,33,9,151772.63,2,0,0,180249.94,1
3608,677,France,Female,72,8,0.0,2,1,1,153604.44,0
3609,588,France,Female,64,3,0.0,1,1,1,189703.65,0
3610,488,France,Female,22,6,0.0,2,1,1,66393.89,0
3611,519,France,Male,39,1,97700.02,1,1,1,30709.03,0
3612,709,France,Male,31,6,0.0,2,1,1,71009.84,0
3613,642,Germany,Female,56,6,103244.86,2,1,0,143049.72,1
3614,710,Germany,Male,34,8,147833.3,2,0,1,1561.58,0
3615,653,France,Female,46,5,0.0,2,1,0,,0
3616,743,France,Male,71,0,0.0,2,0,1,29837.65,0
3617,418,France,Female,39,2,0.0,2,0,0,9041.71,0
3618,670,Germany,Female,33,9,84521.48,2,0,1,198017.05,0
3619,723,Germany,Female,28,5,91938.31,1,1,0,143481.85,0
3620,549,Germany,Male,45,6,124240.93,1,1,1,146372.51,0
3621,543,France,Female,42,5,0.0,2,0,0,101905.34,0
3622,595,Spain,Male,37,2,157084.99,1,1,0,134767.13,0
3623,673,Germany,Female,25,3,108244.82,2,1,1,103573.96,0
3624,741,France,Female,21,9,0.0,2,0,1,,0
3625,508,Germany,Female,41,5,82161.7,2,1,0,187776.49,0
3626,662,Germany,Male,59,2,104568.41,1,1,0,8059.44,1
3627,752,France,Female,36,2,119912.46,1,1,0,124354.92,0
3628,809,France,Male,36,9,68881.59,2,0,1,,0
3629,575,Spain,Male,30,2,0.0,2,1,1,82222.86,0
3630,643,Spain,Female,45,9,150840.03,2,1,0,155516.35,0
3631,698,Germany,Male,55,8,155059.1,2,1,1,144584.29,0
3632,496,France,Female,29,4,0.0,2,1,0,164806.89,0
